k,n,p1,p2,p3,p4,p5,p6
25,57,0.000001346421338,0.06324012300,0.7921366570,0.1444998636,0.0001220099481,0.000000000002303160416
26,57,0.0000003246704243,0.03607834636,0.7503999007,0.2131872089,0.0003342192974,0.00000000001538157211
27,57,0.00000007316250703,0.01936302963,0.6823160170,0.2974642994,0.0008565807243,0.00000000009586410563
28,57,0.00000001540883715,0.009767113030,0.5945496577,0.3936271363,0.002056077057,0.0000000005578934647
29,57,0.000000003033050745,0.004626424856,0.4953735721,0.4953735721,0.004626424856,0.000000003033050745
30,57,0.0000000005578934647,0.002056077057,0.3936271363,0.5945496577,0.009767113030,0.00000001540883715
31,57,0.00000000009586410563,0.0008565807243,0.2974642994,0.6823160170,0.01936302963,0.00000007316250703
32,57,0.00000000001538157211,0.0003342192974,0.2131872089,0.7503999007,0.03607834636,0.0000003246704243
33,57,0.000000000002303160416,0.0001220099481,0.1444998636,0.7921366570,0.06324012300,0.000001346421338
34,57,0.0000000000003215828865,0.00004162761582,0.09238361359,0.8031775342,0.1043920079,0.000005216689951
35,57,0.00000000000004183076469,0.00001325738048,0.05556730217,0.7819199734,0.1624805906,0.00001887646152
36,57,0.000000000000005063342963,0.000003935731674,0.03136440445,0.7297692454,0.2387986558,0.00006375856813
37,57,0.0000000000000005695469744,0.000001087450087,0.01657089644,0.6512331105,0.3319940073,0.0002008983383
38,57,0.00000000000000005944040266,0.0000002791539607,0.008173772795,0.5536860525,0.4375498168,0.0005900787672
39,57,0.000000000000000005744974063,0.00000006644445356,0.003754021323,0.4465849745,0.5480466999,0.001614237790
40,57,0.0000000000000000005131117893,0.00000001463059925,0.001600757253,0.3400767622,0.6542134818,0.004108984129
41,57,0.00000000000000000004224418462,0.000000002972482031,0.0006317767637,0.2432503790,0.7463956779,0.009722163392
42,57,0.000000000000000000003196627158,0.0000000005555552898,0.0002300019488,0.1625535523,0.8158572029,0.02135924235
43,57,0.0000000000000000000002215751609,0.00000000009518829157,0.00007694441603,0.1009171977,0.8554807508,0.04352510703
44,57,0.00000000000000000000001401339372,0.00000000001489172211,0.00002355217316,0.05786169754,0.8599282513,0.08218649892
45,57,0.0000000000000000000000008049176234,0.000000000002117267881,0.000006563719465,0.03044575443,0.8258544231,0.1436932587
46,57,0.00000000000000000000000004176122673,0.0000000000002720689361,0.000001655942109,0.01460052397,0.7528614638,0.2325363563
47,57,0.000000000000000000000000001944371248,0.00000000000003139081288,0.0000003756521235,0.006332166915,0.6452488000,0.3484186574
48,57,0.00000000000000000000000000008060354473,0.000000000000003226351656,0.00000007600975823,0.002461572481,0.5135127460,0.4840256055
49,57,0.000000000000000000000000000002946557092,0.0000000000000002925536118,0.00000001358426254,0.0008487623749,0.3738683809,0.6252828431
50,57,0.00000000000000000000000000000009385142359,0.00000000000000002312317917,0.000000002118354899,0.0002562900536,0.2447348302,0.7550088777
51,57,0.000000000000000000000000000000002564842207,0.000000000000000001568744561,0.0000000002838096548,0.00006669707625,0.1411435973,0.8587897053
52,57,0.00000000000000000000000000000000005893605145,0.00000000000000000008951865652,0.00000000003200932566,0.00001465169341,0.06997350635,0.9300118419
53,57,0.000000000000000000000000000000000001107447862,0.000000000000000000004178700470,0.000000000002955441443,0.000002641191396,0.02889582268,0.9711015361
54,57,0.00000000000000000000000000000000000001634213362,0.0000000000000000000001532308449,0.0000000000002145089660,0.0000003750561988,0.009516157592,0.9904834674
55,57,0.0000000000000000000000000000000000000001776043130,0.000000000000000000000004139377340,0.00000000000001147693051,0.00000003933226290,0.002338000269,0.9976619604
56,57,0.000000000000000000000000000000000000000001263993269,0.00000000000000000000000007324640624,0.0000000000000004024558464,0.000000002707822454,0.0003802660626,0.9996197312
57,57,0.000000000000000000000000000000000000000000004419556885,0.0000000000000000000000000006369252716,0.000000000000000006938893903,0.00000000009179059838,0.00003066674453,0.9999693332
1,58,0.9999744443,0.00002555563574,0.00000000006119373341,0.000000000000000003469446952,0.0000000000000000000000000002123084239,0.0000000000000000000000000000000000000000000007365928141
2,58,0.9996779982,0.0003219999456,0.000000001835811902,0.0000000000000002046973701,0.00000000000000000000000002484008559,0.0000000000000000000000000000000000000000002143485089
3,58,0.9979882555,0.002011717339,0.00000002712411793,0.000000000000005939693180,0.000000000000000000000001428623384,0.00000000000000000000000000000000000000003065404655
4,58,0.9916798829,0.008319853992,0.0000002631482540,0.0000000000001129929483,0.00000000000000000000005383653320,0.000000000000000000000000000000000000002871692531
5,58,0.9743318580,0.02566625619,0.000001885813454,0.000000000001584975205,0.000000000000000000001495054053,0.0000000000000000000000000000000000001981930883
6,58,0.9368601243,0.06312922749,0.00001064819758,0.00000000001748238356,0.00000000000000000003262535249,0.00000000000000000000000000000000001074554846
7,58,0.8706600614,0.1292905898,0.00004934865727,0.0000000001579094905,0.0000000000000000005825939581,0.0000000000000000000000000000000004765870774
8,58,0.7723056823,0.2275012238,0.0001930927002,0.000000001201082280,0.000000000000000008753556099,0.00000000000000000000000000000001777927244
9,58,0.6469038489,0.3524448698,0.0006512735121,0.000000007851308764,0.0000000000000001129333234,0.0000000000000000000000000000005693023683
10,58,0.5075684784,0.4905074972,0.001923979517,0.00000004479701087,0.000000000000001270486293,0.00000000000000000000000000001588938836
11,58,0.3710198154,0.6239379401,0.005042018711,0.0000002258309455,0.00000000000001261450540,0.0000000000000000000000000003912314953
12,58,0.2518500731,0.7363042927,0.01184461833,0.000001015797156,0.0000000000001116168540,0.000000000000000000000000008580513828
13,58,0.1585004417,0.8163306196,0.02516482891,0.000004109831095,0.0000000000008871352510,0.0000000000000000000000001689539595
14,58,0.09243762556,0.8588214352,0.04872588125,0.00001505794844,0.000000000006375419292,0.000000000000000000000003006330306
15,58,0.04996867235,0.8634068163,0.08657426303,0.00005024830798,0.00000000004165724527,0.00000000000000000000004860702159
16,58,0.02505355313,0.8327593630,0.1420336104,0.0001534732591,0.0000000002486439577,0.0000000000000000000007174171604
17,58,0.01166167655,0.7714890327,0.2164183996,0.0004308897591,0.000000001361197537,0.000000000000000000009704553401
18,58,0.005044514006,0.6858764103,0.3079627998,0.001116268951,0.000000006858521104,0.0000000000000000001207221187
19,58,0.002030028847,0.5838514182,0.4114411231,0.002677397924,0.00000003190188402,0.000000000000000001385088835
20,58,0.0007607719377,0.4745528044,0.5187223538,0.005963932510,0.0000001373476226,0.00000000000000001469421216
21,58,0.0002657617431,0.3672441405,0.6201170798,0.01237246934,0.0000005485860030,0.0000000000000001444581646
22,58,0.00008661519649,0.2698866296,0.7060565932,0.02396812516,0.000002036877284,0.000000000000001318512973
23,58,0.00002635681262,0.1879274260,0.7685717673,0.04346740692,0.000007042947950,0.00000000000001119124658
24,58,0.000007493318546,0.1237571454,0.8022324609,0.07398018625,0.00002271412564,0.00000000000008845611833
25,58,0.000001991466107,0.07695806300,0.8045163882,0.1184551357,0.00006842172690,0.0000000000006518458081
26,58,0.0000004949622432,0.04513244220,0.7757954119,0.1788789045,0.0001927464000,0.000000000004482895699
27,58,0.0000001150804932,0.02493484380,0.7191438869,0.2554128144,0.0005083397864,0.00000000002879532770
28,58,0.00000002503444880,0.01296576152,0.6400321664,0.3457456340,0.001256412912,0.0000000001728689988
29,58,0.000000005095681813,0.006339989644,0.5458183983,0.4449287459,0.002912860069,0.0000000009704196781
30,58,0.0000000009704196781,0.002912860069,0.4449287459,0.5458183983,0.006339989644,0.000000005095681813
31,58,0.0000000001728689988,0.001256412912,0.3457456340,0.6400321664,0.01296576152,0.00000002503444880
32,58,0.00000000002879532770,0.0005083397864,0.2554128144,0.7191438869,0.02493484380,0.0000001150804932
33,58,0.000000000004482895699,0.0001927464000,0.1788789045,0.7757954119,0.04513244220,0.0000004949622432
34,58,0.0000000000006518458081,0.00006842172690,0.1184551357,0.8045163882,0.07695806300,0.000001991466107
35,58,0.00000000000008845611833,0.00002271412564,0.07398018625,0.8022324609,0.1237571454,0.000007493318546
36,58,0.00000000000001119124658,0.000007042947950,0.04346740692,0.7685717673,0.1879274260,0.00002635681262
37,58,0.000000000000001318512973,0.000002036877284,0.02396812516,0.7060565932,0.2698866296,0.00008661519649
38,58,0.0000000000000001444581646,0.0000005485860030,0.01237246934,0.6201170798,0.3672441405,0.0002657617431
39,58,0.00000000000000001469421216,0.0000001373476226,0.005963932510,0.5187223538,0.4745528044,0.0007607719377
40,58,0.000000000000000001385088835,0.00000003190188402,0.002677397924,0.4114411231,0.5838514182,0.002030028847
41,58,0.0000000000000000001207221187,0.000000006858521104,0.001116268951,0.3079627998,0.6858764103,0.005044514006
42,58,0.000000000000000000009704553401,0.000000001361197537,0.0004308897591,0.2164183996,0.7714890327,0.01166167655
43,58,0.0000000000000000000007174171604,0.0000000002486439577,0.0001534732591,0.1420336104,0.8327593630,0.02505355313
44,58,0.00000000000000000000004860702159,0.00000000004165724527,0.00005024830798,0.08657426303,0.8634068163,0.04996867235
45,58,0.000000000000000000000003006330306,0.000000000006375419292,0.00001505794844,0.04872588125,0.8588214352,0.09243762556
46,58,0.0000000000000000000000001689539595,0.0000000000008871352510,0.000004109831095,0.02516482891,0.8163306196,0.1585004417
47,58,0.000000000000000000000000008580513828,0.0000000000001116168540,0.000001015797156,0.01184461833,0.7363042927,0.2518500731
48,58,0.0000000000000000000000000003912314953,0.00000000000001261450540,0.0000002258309455,0.005042018711,0.6239379401,0.3710198154
49,58,0.00000000000000000000000000001588938836,0.000000000000001270486293,0.00000004479701087,0.001923979517,0.4905074972,0.5075684784
50,58,0.0000000000000000000000000000005693023683,0.0000000000000001129333234,0.000000007851308764,0.0006512735121,0.3524448698,0.6469038489
51,58,0.00000000000000000000000000000001777927244,0.000000000000000008753556099,0.000000001201082280,0.0001930927002,0.2275012238,0.7723056823
52,58,0.0000000000000000000000000000000004765870774,0.0000000000000000005825939581,0.0000000001579094905,0.00004934865727,0.1292905898,0.8706600614
53,58,0.00000000000000000000000000000000001074554846,0.00000000000000000003262535249,0.00000000001748238356,0.00001064819758,0.06312922749,0.9368601243
54,58,0.0000000000000000000000000000000000001981930883,0.000000000000000000001495054053,0.000000000001584975205,0.000001885813454,0.02566625619,0.9743318580
55,58,0.000000000000000000000000000000000000002871692531,0.00000000000000000000005383653320,0.0000000000001129929483,0.0000002631482540,0.008319853992,0.9916798829
56,58,0.00000000000000000000000000000000000000003065404655,0.000000000000000000000001428623384,0.000000000000005939693180,0.00000002712411793,0.002011717339,0.9979882555
57,58,0.0000000000000000000000000000000000000000002143485089,0.00000000000000000000000002484008559,0.0000000000000002046973701,0.000000001835811902,0.0003219999456,0.9996779982
58,58,0.0000000000000000000000000000000000000000000007365928141,0.0000000000000000000000000002123084239,0.000000000000000003469446952,0.00000000006119373341,0.00002555563574,0.9999744443
1,59,0.9999787036,0.00002129637332,0.00000000004079582285,0.000000000000000001734723476,0.00000000000000000000000000007076947463,0.0000000000000000000000000000000000000000000001227654690
2,59,0.9997274059,0.0002725928564,0.000000001244272546,0.0000000000000001040834086,0.000000000000000000000000008421567481,0.00000000000000000000000000000000000000000003633857883
3,59,0.9982698793,0.001730101988,0.00000001869468354,0.000000000000003072195275,0.0000000000000000000000004927678518,0.000000000000000000000000000000000000000005287631516
4,59,0.9927312783,0.007268537221,0.0000001844735598,0.00000000000005946632074,0.00000000000000000000001889792666,0.0000000000000000000000000000000000000005041604606
5,59,0.9772231955,0.02277545960,0.000001344925299,0.0000000000008489840769,0.0000000000000000000005342423732,0.00000000000000000000000000000000000003542525849
6,59,0.9431054132,0.05688685934,0.000007727405522,0.000000000009533679390,0.00000000000000000001187182020,0.000000000000000000000000000000000001956085650
7,59,0.8816934052,0.1182701462,0.00003644852745,0.00000000008769593710,0.0000000000000000002159482210,0.00000000000000000000000000000000008838580328
8,59,0.7886980788,0.2111567423,0.0001451781931,0.0000000006794958868,0.000000000000000003306248005,0.000000000000000000000000000000003360367971
9,59,0.6678041544,0.3316972933,0.0004985476832,0.000000004526195540,0.00000000000000004348014520,0.0000000000000000000000000000001096997884
10,59,0.5307910402,0.4677091832,0.001499750339,0.00000002632416001,0.0000000000000004987843134,0.000000000000000000000000000003122650034
11,59,0.3937779259,0.6022192363,0.004002702485,0.0000001353139801,0.000000000000005051825995,0.00000000000000000000000000007844640618
12,59,0.2717116968,0.7187104656,0.009577216787,0.0000006208140675,0.00000000000004561528825,0.000000000000000000000000001756111884
13,59,0.1740587136,0.8052134492,0.02072527439,0.000002562814255,0.0000000000003701229863,0.00000000000000000000000003530942144
14,59,0.1034480949,0.8556682994,0.04087402182,0.000009583890682,0.000000000002716563265,0.0000000000000000000000006418500173
15,59,0.05704683122,0.8689565148,0.07396400084,0.00003265313409,0.00000000001813602795,0.00000000000000000000001060644552
16,59,0.02920607300,0.8471277006,0.1235643655,0.0001018608181,0.0000000001106528161,0.0000000000000000000001600753781
17,59,0.01389365598,0.7941444556,0.1916697061,0.0002921816945,0.0000000006194951507,0.000000000000000000002215273201
18,59,0.006147374431,0.7155168116,0.2775622305,0.0007735802715,0.000000003193638726,0.00000000000000000002820748096
19,59,0.002532443040,0.6183621631,0.3772085410,0.001896837611,0.00000001520630874,0.0000000000000000003314499048
20,59,0.0009723147559,0.5111972185,0.4835097169,0.004320682791,0.00000006705046355,0.000000000000000003603276056
21,59,0.0003482634422,0.4030961968,0.5873869958,0.009168269462,0.0000002744270828,0.00000000000000003632153757
22,59,0.0001164729543,0.3023689910,0.6793429461,0.01817054530,0.000001044683097,0.0000000000000003401339659
23,59,0.00003639987660,0.2152572036,0.7509840905,0.03371860038,0.000003705567507,0.000000000000002963968575
24,59,0.00001063723423,0.1451503829,0.7961003048,0.05872640845,0.00001226667386,0.00000000000002406872521
25,59,0.000002908441513,0.09255867411,0.8111751886,0.09622527889,0.00003794999282,0.0000000000001823544000
26,59,0.0000007443795538,0.05574123188,0.7954604196,0.1486877409,0.0001098632852,0.000000000001290354123
